-140.31433612477727,-14.437065775269616,-133.93933612477727,-13.33289910860295|119
121.8488157256968,-44.61849224097893,132.01895461458568,-43.880992240978934|111
169.3603926727177,-16.11341449105015,176.81872600605104,-15.246747824383483|102
71.92337366575285,38.70062658712203,79.96504033241952,39.4860432537887|100
141.02168578249723,-11.54845155161334,151.33418578249723,-10.888555718280006|112
-51.39254100767076,-19.439072012400388,-44.47587434100409,-18.45990534573372|109
-141.36236375571332,35.315746706516066,-133.90403042237998,36.22824670651607|114
51.44159585729602,19.270878598058715,58.81659585729602,20.300045264725384|113
-142.56544763838903,41.471783517895005,-133.6071143050557,42.035846017895004|103
124.32767641281032,41.05063650413672,131.41100974614366,41.84230317080338|101
-18.972509109436288,32.827378104245014,-9.456536887214067,33.55654477091168|116
-30.489033786968264,12.581004422411752,-22.90570045363493,13.664337755745086|114
95.59896612163709,38.88264648083384,102.80729945497042,40.032299258611616|119
155.5631956176079,20.084965968513927,163.4381956176079,20.809792357402817|104
122.56836181380658,-48.67672517988465,130.69336181380658,-47.96491962432909|105
97.09360831482729,60.830285448198,107.21339998149396,61.44139655930911|111
-24.44004395926703,-39.57652854252242,-16.52337729260036,-38.83000076474464|102
60.623621832265485,-2.336631194709909,68.37362183226548,-1.4921867502654647|107
104.02994677474157,-10.32885575755435,110.07161344140825,-8.903334924221017|119
144.95727742050178,29.250032384141036,152.41561075383513,30.245344884141037|115
104.65338245373368,70.39008019644777,111.65338245373368,71.39008019644777|102
-104.53617589625372,73.10796268455428,-97.28617589625372,74.19129601788761|100
-87.5005705856934,59.33990524255711,-80.0005705856934,60.258481631445996|111
-160.04008922825105,-44.731374449109055,-149.4671725615844,-44.043874449109055|113
-122.86129161954915,-21.675588668260374,-115.69462495288248,-20.763435890482597|120
-20.661724346609816,49.503053820512974,-13.911724346609816,50.628053820512974|104
-135.87078167610596,-4.267512103492848,-129.2791150094393,-3.380012103492848|118
78.73590758789453,-39.51370207090707,86.86090758789453,-38.7484242931293|112
99.81751278972718,75.67304260737441,105.69251278972718,77.00637594070774|119
-65.13111584532909,-75.94032535171897,-54.03806028977354,-75.41792951838563|112
97.06959848753604,-84.05349645366019,103.48626515420271,-83.05349645366019|106
-157.81741346630787,78.87764569667362,-150.10908013297453,79.82764569667363|107
111.41118087489775,-18.47983341157932,121.43027809711998,-17.77983341157932|112
-5.3253178552132,72.19806878314327,1.216348811453467,73.30223544980994|115
-18.8902483147657,15.443335614745564,-8.840248314765699,15.95982867030112|108
0.9710929812198401,49.25039327442224,8.100259647886507,50.45872660775557|120
64.21186382191195,56.89109332632535,71.87366937746751,57.965919715214234|119
-131.94940668032456,14.856069246086236,-125.03274001365789,15.731069246086236|110
-144.80068651941804,31.854427541085116,-136.9673531860847,32.66536504108512|101
68.0949845619131,-45.253066385282615,81.80817900635753,-44.75124346861595|115
167.97257755268902,-61.43847251284047,175.09757755268902,-60.52631973506269|117
-100.07213450209544,-48.11905533834678,-89.03914839098432,-47.55968033834678|107
-94.77738112814862,-19.519456139054142,-86.73571446148195,-18.712164472387474|104
43.69095773408739,-45.423767187496935,51.607624400754055,-44.5904338541636|113
-165.0560896823651,62.23341982880538,-158.4310896823651,63.19175316213872|104
73.59320267228904,68.14988171715876,83.87098045006681,68.7818261616032|111
-80.21548481646522,-21.40521133221729,-72.71548481646522,-20.486461332217292|109
-63.29528593540449,81.13016572795982,-56.46195260207116,82.00516572795982|102
-104.87342513830816,56.397451558831875,-98.58175847164149,57.54328489216521|110
-63.39929734886822,44.2733815179665,-56.98263068220155,45.481714851299834|119
151.4769185653367,-35.15696974192104,157.93525189867003,-34.052803075254374|115
-165.8791103536715,-15.936850129933887,-158.83744368700485,-14.999350129933887|101
-36.08634136118249,-70.34843571082916,-30.003008027849155,-69.1192690441625|119
142.6534828790788,-79.85856708023765,153.53889954574547,-79.26481708023765|116
77.43655321350877,38.98262463620401,85.68655321350877,39.62047185842623|106
-158.98862668527556,-65.90091899197893,-151.73862668527556,-64.8800856586456|107
13.996315098609102,-25.578446564225402,20.371315098609102,-24.265946564225402|107
35.58867134083815,-4.018180476173157,42.42200467417148,-3.080680476173157|103
-12.254458852971368,-45.82580756846322,-4.796125519638035,-44.89612006846322|112
-113.94474054176634,47.18482223543356,-104.65967109732189,47.88898890210022|111
-55.35280467783974,5.629952027406219,-47.51947134450641,6.389327027406219|105
83.94166580460438,-88.85519498665602,90.94166580460438,-83.85519498665602|109
-52.76805751555801,-59.223911371895625,-42.95034918222468,-58.5251266496734|119
-123.23807694238057,83.92816246734276,-117.15474360904724,88.92816246734276|103
52.51500272163389,3.942126165134951,59.34833605496723,4.900459498468284|114
-98.89815546906425,51.01034511675999,-91.39815546906425,51.82093539453777|104
-75.98841268493717,33.95543613672454,-68.40507935160385,34.866547247835655|108
1.5251204879973557E-4,-75.8613388149137,6.458485845382134,-74.7988388149137|108
-111.19821872230999,29.660887019010133,-103.73988538897666,30.462796741232356|111
-79.21832596624043,80.62955985572407,-72.09332596624043,81.60872652239074|100
-129.9428471147246,43.18427480914639,-122.8178471147246,44.1703859202575|120
-162.6952811671694,-65.40520853657829,-154.5702811671694,-64.61770853657829|103
-99.41212315847967,-41.99026833339069,-92.07878982514634,-40.974296111168464|104
130.57505618530627,31.578224789502812,141.2521395186396,32.20530812283614|110
